,Date,Close,Open,High,Low
92,25/09/2024,5722.26,5733.65,5741.03,5712.06
93,24/09/2024,5732.93,5727.66,5735.32,5698.99
94,23/09/2024,5718.57,5711.9,5725.36,5704.22
95,20/09/2024,5702.55,5709.64,5715.14,5674.49
96,19/09/2024,5713.64,5702.63,5733.57,5686.42
97,18/09/2024,5618.26,5641.68,5689.75,5615.08
98,17/09/2024,5634.58,5655.51,5670.81,5614.05
99,16/09/2024,5633.09,5615.21,5636.05,5604.53
100,13/09/2024,5626.02,5603.34,5636.27,5601.65
101,12/09/2024,5595.76,5557.48,5600.71,5535.5
102,11/09/2024,5554.13,5496.42,5560.41,5406.96
103,10/09/2024,5495.52,5490.51,5497.91,5441.72
104,09/09/2024,5471.05,5442.07,5484.2,5434.49
105,06/09/2024,5408.42,5507.33,5522.47,5402.62
106,05/09/2024,5503.41,5520.08,5546.3,5480.54
107,04/09/2024,5520.07,5506.68,5552.99,5503.66
108,03/09/2024,5528.93,5623.89,5623.89,5504.33
109,30/08/2024,5648.4,5612.74,5651.37,5581.79
110,29/08/2024,5591.96,5607.3,5646.95,5583.71
111,28/08/2024,5592.18,5624.51,5627.03,5560.95
112,27/08/2024,5625.8,5602.89,5631.18,5593.48
113,26/08/2024,5616.84,5639.66,5651.62,5602.34
114,23/08/2024,5634.61,5602.49,5641.82,5585.16
115,22/08/2024,5570.64,5637.77,5643.22,5560.95
116,21/08/2024,5620.85,5603.09,5632.68,5591.57
117,20/08/2024,5597.12,5602.88,5620.51,5585.5
118,19/08/2024,5608.25,5557.23,5608.3,5550.74
119,16/08/2024,5554.25,5530.5,5561.98,5525.17
120,15/08/2024,5543.22,5501.13,5546.23,5501.13
121,14/08/2024,5455.21,5442.36,5463.22,5415.91
122,13/08/2024,5434.43,5376.98,5436.5,5376.98
123,12/08/2024,5344.39,5351.88,5371.2,5324.37
124,09/08/2024,5344.16,5314.66,5358.67,5300.84
125,08/08/2024,5319.31,5252.57,5328.03,5233.85
126,07/08/2024,5199.5,5293.13,5330.64,5195.54
127,06/08/2024,5240.03,5206.42,5312.34,5193.56
128,05/08/2024,5186.33,5151.14,5250.89,5119.26
129,02/08/2024,5346.56,5376.63,5383.89,5302.03
130,01/08/2024,5446.68,5537.84,5566.16,5410.42
131,31/07/2024,5522.3,5505.59,5551.51,5493.75
132,30/07/2024,5436.44,5478.73,5489.46,5401.7
133,29/07/2024,5463.54,5476.55,5487.74,5444.44
134,26/07/2024,5459.1,5433.67,5488.32,5430.7
135,25/07/2024,5399.22,5428.7,5491.59,5390.95
136,24/07/2024,5427.13,5505.84,5508.04,5419.98
137,23/07/2024,5555.74,5565.3,5585.34,5550.9
138,22/07/2024,5564.41,5544.54,5570.36,5529.04
139,19/07/2024,5505.0,5543.37,5557.5,5497.04
140,18/07/2024,5544.59,5608.56,5614.05,5522.81
141,17/07/2024,5588.27,5610.07,5622.49,5584.81
142,16/07/2024,5667.2,5644.09,5669.67,5639.02
143,15/07/2024,5631.22,5638.16,5666.94,5614.75
144,12/07/2024,5615.35,5590.76,5655.56,5590.44
145,11/07/2024,5584.54,5635.21,5642.45,5576.53
146,10/07/2024,5633.91,5591.26,5635.39,5586.44
147,09/07/2024,5576.98,5584.24,5590.75,5574.57
148,08/07/2024,5572.85,5572.75,5583.11,5562.51
149,05/07/2024,5567.19,5537.91,5570.33,5531.63
150,03/07/2024,5537.02,5507.44,5539.27,5507.42
151,02/07/2024,5509.01,5461.84,5509.69,5458.43
152,01/07/2024,5475.09,5471.08,5479.55,5446.53
153,28/06/2024,5460.48,5488.48,5523.64,5451.12
154,27/06/2024,5482.87,5473.59,5490.81,5467.54
155,26/06/2024,5477.9,5460.71,5483.14,5451.87
156,25/06/2024,5469.3,5460.73,5472.88,5446.56
157,24/06/2024,5447.87,5459.58,5490.66,5447.59
158,21/06/2024,5464.62,5466.77,5478.31,5452.03
159,20/06/2024,5473.17,5499.99,5505.53,5455.56
160,18/06/2024,5487.03,5476.15,5490.38,5471.32
161,17/06/2024,5473.23,5431.11,5488.5,5420.4
162,14/06/2024,5431.6,5424.08,5432.39,5403.75
163,13/06/2024,5433.74,5441.93,5441.93,5402.51
164,12/06/2024,5421.03,5409.13,5447.25,5409.13
165,11/06/2024,5375.32,5353.0,5375.95,5327.25
166,10/06/2024,5360.79,5341.22,5365.79,5331.52
167,07/06/2024,5346.99,5343.81,5375.08,5331.33
168,06/06/2024,5352.96,5357.8,5362.35,5335.36
169,05/06/2024,5354.03,5314.48,5354.16,5297.64
170,04/06/2024,5291.34,5278.24,5298.8,5257.63
171,03/06/2024,5283.4,5297.15,5302.11,5234.32
172,31/05/2024,5277.51,5243.21,5280.33,5191.68
173,30/05/2024,5235.48,5259.77,5260.21,5222.1
174,29/05/2024,5266.95,5278.73,5282.27,5262.7
175,28/05/2024,5306.04,5315.91,5315.91,5280.89
176,24/05/2024,5304.72,5281.45,5311.65,5278.39
177,23/05/2024,5267.84,5340.26,5341.88,5256.93
178,22/05/2024,5307.01,5319.28,5323.18,5286.01
179,21/05/2024,5321.41,5298.69,5324.32,5297.87
180,20/05/2024,5308.13,5305.35,5325.32,5302.4
181,17/05/2024,5303.27,5303.1,5305.45,5283.59
182,16/05/2024,5297.1,5310.07,5325.49,5296.19
183,15/05/2024,5308.15,5263.26,5311.76,5263.26
184,14/05/2024,5246.68,5221.1,5250.37,5217.98
185,13/05/2024,5221.42,5233.08,5237.26,5211.16
186,10/05/2024,5222.68,5225.49,5239.66,5209.68
187,09/05/2024,5214.08,5189.03,5215.3,5180.41
188,08/05/2024,5187.67,5168.98,5191.95,5165.86
189,07/05/2024,5187.7,5187.2,5200.23,5178.96
190,06/05/2024,5180.74,5142.42,5181.0,5142.42
191,03/05/2024,5127.79,5122.78,5139.12,5101.22
192,02/05/2024,5064.2,5049.32,5073.21,5011.05
193,01/05/2024,5018.39,5029.03,5096.12,5013.45
194,30/04/2024,5035.69,5103.78,5110.83,5035.31
195,29/04/2024,5116.17,5114.13,5123.49,5088.65
196,26/04/2024,5099.96,5084.65,5114.62,5073.14
197,25/04/2024,5048.42,5019.88,5057.75,4990.58
198,24/04/2024,5071.63,5084.86,5089.48,5047.02
199,23/04/2024,5070.55,5028.85,5076.12,5027.96
200,22/04/2024,5010.6,4987.33,5038.84,4969.4
201,19/04/2024,4967.23,5005.44,5019.02,4953.56
202,18/04/2024,5011.12,5031.52,5056.66,5001.89
203,17/04/2024,5022.21,5068.97,5077.96,5007.25
204,16/04/2024,5051.41,5064.59,5079.84,5039.83
205,15/04/2024,5061.82,5149.67,5168.43,5052.47
206,12/04/2024,5123.41,5171.51,5175.03,5107.94
207,11/04/2024,5199.06,5172.95,5211.78,5138.77
208,10/04/2024,5160.64,5167.88,5178.43,5138.7
209,09/04/2024,5209.91,5217.03,5224.81,5160.78
210,08/04/2024,5202.39,5211.37,5219.57,5197.35
211,05/04/2024,5204.34,5158.95,5222.18,5157.21
212,04/04/2024,5147.21,5244.05,5256.59,5146.06
213,03/04/2024,5211.49,5194.37,5228.75,5194.37
214,02/04/2024,5205.81,5204.29,5208.34,5184.05
215,01/04/2024,5243.77,5257.97,5263.95,5229.2
216,28/03/2024,5254.35,5248.03,5264.85,5245.82
217,27/03/2024,5248.49,5226.31,5249.26,5213.92
218,26/03/2024,5203.58,5228.85,5235.16,5203.42
219,25/03/2024,5218.19,5219.52,5229.09,5216.09
220,22/03/2024,5234.18,5242.48,5246.09,5229.87
221,21/03/2024,5241.53,5253.43,5261.1,5240.66
222,20/03/2024,5224.62,5181.69,5226.19,5171.55
223,19/03/2024,5178.51,5139.09,5180.31,5131.59
224,18/03/2024,5149.42,5154.77,5175.6,5145.47
225,15/03/2024,5117.09,5123.31,5136.86,5104.35
226,14/03/2024,5150.48,5175.14,5176.85,5123.3
227,13/03/2024,5165.31,5173.49,5179.14,5151.88
228,12/03/2024,5175.27,5134.3,5179.87,5114.48
229,11/03/2024,5117.94,5111.96,5124.66,5091.14
230,08/03/2024,5123.69,5164.46,5189.26,5117.5
231,07/03/2024,5157.36,5132.38,5165.62,5128.21
232,06/03/2024,5104.76,5108.03,5127.97,5092.22
233,05/03/2024,5078.65,5110.52,5114.54,5056.82
234,04/03/2024,5130.95,5130.99,5149.67,5127.18
235,01/03/2024,5137.08,5098.51,5140.33,5094.16
236,29/02/2024,5096.27,5085.36,5104.99,5061.89
237,28/02/2024,5069.76,5067.2,5077.37,5058.35
238,27/02/2024,5078.18,5074.6,5080.69,5057.29
239,26/02/2024,5069.53,5093.0,5097.66,5068.91
240,23/02/2024,5088.8,5100.92,5111.06,5081.46
241,22/02/2024,5087.03,5038.83,5094.39,5038.83
242,21/02/2024,4981.8,4963.03,4983.21,4946.0
243,20/02/2024,4975.51,4989.32,4993.71,4955.02
244,16/02/2024,5005.57,5031.13,5038.7,4999.52
245,15/02/2024,5029.73,5003.14,5032.72,4999.44
246,14/02/2024,5000.62,4976.44,5002.52,4956.45
247,13/02/2024,4953.17,4967.94,4971.3,4920.31
248,12/02/2024,5021.84,5026.83,5048.39,5016.83
249,09/02/2024,5026.61,5004.17,5030.06,5000.34
250,08/02/2024,4997.91,4995.16,5000.4,4987.09
251,07/02/2024,4995.06,4973.05,4999.89,4969.05
252,06/02/2024,4954.23,4950.16,4957.77,4934.88
253,05/02/2024,4942.81,4957.19,4957.19,4918.09
254,02/02/2024,4958.61,4916.06,4975.29,4907.99
255,01/02/2024,4906.19,4861.11,4906.97,4853.52
256,31/01/2024,4845.65,4899.19,4906.75,4845.15
257,30/01/2024,4924.97,4925.89,4931.09,4916.27
258,29/01/2024,4927.93,4892.95,4929.31,4887.4
259,26/01/2024,4890.97,4888.91,4906.69,4881.47
260,25/01/2024,4894.16,4886.66,4898.15,4869.34
261,24/01/2024,4868.55,4888.56,4903.68,4865.94
262,23/01/2024,4864.6,4856.8,4866.48,4844.37
263,22/01/2024,4850.43,4853.42,4868.41,4844.05
264,19/01/2024,4839.81,4796.28,4842.07,4785.87
265,18/01/2024,4780.94,4760.1,4785.79,4740.57
266,17/01/2024,4739.21,4739.13,4744.23,4714.82
267,16/01/2024,4765.98,4772.35,4782.34,4747.12
268,12/01/2024,4783.83,4791.18,4802.4,4768.98
269,11/01/2024,4780.24,4792.13,4798.5,4739.58
270,10/01/2024,4783.45,4759.94,4790.8,4756.2
271,09/01/2024,4756.5,4741.93,4765.47,4730.35
272,08/01/2024,4763.54,4703.7,4764.54,4699.82
273,05/01/2024,4697.24,4690.57,4721.49,4682.11
274,04/01/2024,4688.68,4697.42,4726.78,4687.53
275,03/01/2024,4704.81,4725.07,4729.29,4699.71
276,02/01/2024,4742.83,4745.2,4754.33,4722.67
277,29/12/2023,4769.83,4782.88,4788.43,4751.99
278,28/12/2023,4783.35,4786.44,4793.3,4780.98
279,27/12/2023,4781.58,4773.45,4785.39,4768.9
280,26/12/2023,4774.75,4758.86,4784.72,4758.45
281,22/12/2023,4754.63,4753.92,4772.94,4736.77
282,21/12/2023,4746.75,4724.29,4748.71,4708.35
283,20/12/2023,4698.35,4764.73,4778.01,4697.82
284,19/12/2023,4768.37,4743.72,4768.69,4743.72
285,18/12/2023,4740.56,4725.58,4749.52,4725.58
286,15/12/2023,4719.19,4714.23,4725.53,4704.69
287,14/12/2023,4719.55,4721.04,4738.57,4694.34
288,13/12/2023,4707.09,4646.2,4709.69,4643.23
289,12/12/2023,4643.7,4618.3,4643.93,4608.09
290,11/12/2023,4622.44,4593.39,4623.71,4593.39
291,08/12/2023,4604.37,4576.2,4609.23,4574.06
292,07/12/2023,4585.59,4568.84,4590.92,4565.22
293,06/12/2023,4549.34,4586.23,4590.74,4546.5
294,05/12/2023,4567.18,4557.25,4578.56,4551.68
295,04/12/2023,4569.78,4564.37,4572.37,4546.72
296,01/12/2023,4594.63,4559.43,4599.39,4554.71
297,30/11/2023,4567.8,4554.87,4569.89,4537.24
298,29/11/2023,4550.58,4571.84,4587.64,4547.15
299,28/11/2023,4554.89,4545.55,4568.14,4540.51
300,27/11/2023,4550.43,4554.86,4560.52,4546.32
301,24/11/2023,4559.34,4555.84,4560.31,4552.8
302,22/11/2023,4556.62,4553.04,4568.43,4545.05
303,21/11/2023,4538.19,4538.77,4542.14,4525.51
304,20/11/2023,4547.38,4511.7,4557.11,4510.36
305,17/11/2023,4514.02,4509.55,4520.12,4499.66
306,16/11/2023,4508.24,4497.08,4511.99,4487.83
307,15/11/2023,4502.88,4505.3,4521.17,4495.31
308,14/11/2023,4495.7,4458.97,4508.67,4458.97
309,13/11/2023,4411.55,4406.66,4421.76,4393.82
310,10/11/2023,4415.24,4364.15,4418.03,4353.34
311,09/11/2023,4347.35,4391.41,4393.4,4343.94
312,08/11/2023,4382.78,4384.37,4391.2,4359.76
313,07/11/2023,4378.38,4366.21,4386.26,4355.41
314,06/11/2023,4365.98,4364.27,4372.21,4347.53
315,03/11/2023,4358.34,4334.23,4373.62,4334.23
316,02/11/2023,4317.78,4268.26,4319.72,4268.26
317,01/11/2023,4237.86,4201.27,4245.64,4197.74
318,31/10/2023,4193.8,4171.33,4195.55,4153.12
319,30/10/2023,4166.82,4139.39,4177.47,4132.94
320,27/10/2023,4117.37,4152.93,4156.7,4103.78
321,26/10/2023,4137.23,4175.99,4183.6,4127.9
322,25/10/2023,4186.77,4232.42,4232.42,4181.42
323,24/10/2023,4247.68,4235.79,4259.38,4219.43
324,23/10/2023,4217.04,4210.4,4255.84,4189.22
325,20/10/2023,4224.16,4273.85,4276.56,4223.03
326,19/10/2023,4278.0,4321.36,4339.54,4269.69
327,18/10/2023,4314.6,4357.35,4364.2,4303.84
328,17/10/2023,4373.2,4345.23,4393.57,4337.54
329,16/10/2023,4373.63,4342.37,4383.33,4342.37
330,13/10/2023,4327.78,4360.49,4377.1,4311.97
331,12/10/2023,4349.61,4380.94,4385.85,4325.43
332,11/10/2023,4376.95,4366.59,4378.64,4345.34
333,10/10/2023,4358.24,4339.75,4385.46,4339.64
334,09/10/2023,4335.66,4289.02,4341.73,4283.79
335,06/10/2023,4308.5,4234.79,4324.1,4219.55
336,05/10/2023,4258.19,4259.31,4267.13,4225.91
337,04/10/2023,4263.75,4233.83,4268.5,4220.48
338,03/10/2023,4229.45,4269.75,4281.15,4216.45
339,02/10/2023,4288.39,4284.52,4300.58,4260.21
340,29/09/2023,4288.05,4328.18,4333.15,4274.86
341,28/09/2023,4299.7,4269.65,4317.27,4264.38
342,27/09/2023,4274.51,4282.63,4292.07,4238.63
343,26/09/2023,4273.53,4312.88,4313.01,4265.98
344,25/09/2023,4337.44,4310.62,4338.51,4302.7
345,22/09/2023,4320.06,4341.74,4357.4,4316.49
346,21/09/2023,4330.0,4374.36,4375.7,4329.17
347,20/09/2023,4402.2,4452.81,4461.03,4401.38
348,19/09/2023,4443.95,4445.41,4449.85,4416.61
349,18/09/2023,4453.53,4445.13,4466.36,4442.11
350,15/09/2023,4450.32,4497.98,4497.98,4447.21
351,14/09/2023,4505.1,4487.78,4511.99,4478.69
352,13/09/2023,4467.44,4462.65,4479.39,4453.52
353,12/09/2023,4461.9,4473.27,4487.11,4456.83
354,11/09/2023,4487.46,4480.98,4490.77,4467.89
355,08/09/2023,4457.49,4451.3,4473.53,4448.38
356,07/09/2023,4451.14,4434.55,4457.81,4430.46
357,06/09/2023,4465.48,4490.35,4490.35,4442.38
358,05/09/2023,4496.83,4510.06,4514.29,4496.01
359,01/09/2023,4515.77,4530.6,4541.25,4501.35
360,31/08/2023,4507.66,4517.01,4532.26,4507.39
361,30/08/2023,4514.87,4500.34,4521.65,4493.59
362,29/08/2023,4497.63,4432.75,4500.14,4431.68
363,28/08/2023,4433.31,4426.03,4439.56,4414.98
364,25/08/2023,4405.71,4389.38,4418.46,4356.29
365,24/08/2023,4376.31,4455.16,4458.3,4375.55
366,23/08/2023,4436.01,4396.44,4443.18,4396.44
367,22/08/2023,4387.55,4415.33,4418.59,4382.77
368,21/08/2023,4399.77,4380.28,4407.55,4360.3
369,18/08/2023,4369.71,4344.88,4381.82,4335.31
370,17/08/2023,4370.36,4416.32,4421.17,4364.83
371,16/08/2023,4404.33,4433.79,4449.95,4403.55
372,15/08/2023,4437.86,4478.87,4478.87,4432.19
373,14/08/2023,4489.72,4458.13,4490.33,4453.44
374,11/08/2023,4464.05,4450.69,4476.23,4443.98
375,10/08/2023,4468.83,4487.16,4527.37,4457.92
376,09/08/2023,4467.71,4501.57,4502.44,4461.33
377,08/08/2023,4499.38,4498.03,4503.31,4464.39
378,07/08/2023,4518.44,4491.58,4519.84,4491.15
379,04/08/2023,4478.03,4513.96,4540.34,4474.55
380,03/08/2023,4501.89,4494.27,4519.49,4485.54
381,02/08/2023,4513.39,4550.93,4550.93,4505.75
382,01/08/2023,4576.73,4578.83,4584.62,4567.53
383,31/07/2023,4588.96,4584.82,4594.22,4573.14
384,28/07/2023,4582.23,4565.75,4590.16,4564.01
385,27/07/2023,4537.41,4598.26,4607.07,4528.56
386,26/07/2023,4566.75,4558.96,4582.47,4547.58
387,25/07/2023,4567.46,4555.19,4580.62,4552.42
388,24/07/2023,4554.64,4543.39,4563.41,4541.29
389,21/07/2023,4536.34,4550.16,4555.0,4535.79
390,20/07/2023,4534.87,4554.38,4564.74,4527.56
391,19/07/2023,4565.72,4563.87,4578.43,4557.48
392,18/07/2023,4554.98,4521.78,4562.3,4514.59
393,17/07/2023,4522.79,4508.86,4532.85,4504.9
394,14/07/2023,4505.42,4514.61,4527.76,4499.56
395,13/07/2023,4510.04,4491.5,4517.38,4489.36
396,12/07/2023,4472.16,4467.69,4488.34,4463.23
397,11/07/2023,4439.26,4415.55,4443.64,4408.46
398,10/07/2023,4409.53,4394.23,4412.6,4389.92
399,07/07/2023,4398.95,4404.54,4440.39,4397.4
400,06/07/2023,4411.59,4422.62,4422.62,4385.05
401,05/07/2023,4446.82,4442.04,4454.06,4436.61
402,03/07/2023,4455.59,4450.48,4456.46,4442.29
403,30/06/2023,4450.38,4422.44,4458.48,4422.44
404,29/06/2023,4396.44,4374.94,4398.39,4371.97
405,28/06/2023,4376.86,4367.48,4390.35,4360.22
406,27/06/2023,4378.41,4337.36,4384.42,4335.0
407,26/06/2023,4328.82,4344.84,4362.06,4328.08
408,23/06/2023,4348.33,4354.17,4366.55,4341.34
409,22/06/2023,4381.89,4355.4,4382.25,4351.82
410,21/06/2023,4365.69,4380.01,4386.22,4360.14
411,20/06/2023,4388.71,4396.11,4400.15,4367.19
412,16/06/2023,4409.59,4440.95,4448.47,4407.44
413,15/06/2023,4425.84,4365.33,4439.2,4362.6
414,14/06/2023,4372.59,4366.29,4391.82,4337.85
415,13/06/2023,4369.01,4352.61,4375.37,4349.31
416,12/06/2023,4338.93,4308.32,4340.13,4304.37
417,09/06/2023,4298.86,4304.88,4322.62,4291.7
418,08/06/2023,4293.93,4268.69,4298.01,4261.07
419,07/06/2023,4267.52,4285.47,4299.19,4263.96
420,06/06/2023,4283.85,4271.34,4288.33,4263.09
421,05/06/2023,4273.79,4282.99,4299.28,4266.82
422,02/06/2023,4282.37,4241.01,4290.67,4241.01
423,01/06/2023,4221.02,4183.03,4232.43,4171.64
424,31/05/2023,4179.83,4190.74,4195.44,4166.15
425,30/05/2023,4205.52,4226.71,4231.1,4192.18
426,26/05/2023,4205.45,4156.16,4212.87,4156.16
427,25/05/2023,4151.28,4155.71,4165.74,4129.73
428,24/05/2023,4115.24,4132.96,4132.96,4103.98
429,23/05/2023,4145.58,4176.8,4185.68,4142.54
430,22/05/2023,4192.63,4190.78,4209.22,4179.68
431,19/05/2023,4191.98,4204.15,4212.91,4180.2
432,18/05/2023,4198.05,4157.68,4202.2,4153.5
433,17/05/2023,4158.77,4122.85,4164.67,4113.62
434,16/05/2023,4109.9,4127.95,4135.54,4109.86
435,15/05/2023,4136.28,4126.65,4141.25,4110.27
436,12/05/2023,4124.08,4138.54,4143.74,4099.12
437,11/05/2023,4130.62,4132.24,4132.8,4109.29
438,10/05/2023,4137.64,4143.74,4154.28,4098.92
439,09/05/2023,4119.17,4124.25,4130.35,4116.65
440,08/05/2023,4138.12,4136.98,4142.3,4123.81
441,05/05/2023,4136.25,4084.73,4147.02,4084.73
442,04/05/2023,4061.22,4082.55,4082.61,4048.28
443,03/05/2023,4090.75,4122.25,4148.3,4088.86
444,02/05/2023,4119.58,4164.1,4164.1,4089.72
445,01/05/2023,4167.87,4166.79,4186.92,4164.12
446,28/04/2023,4169.48,4129.63,4170.06,4127.18
447,27/04/2023,4135.35,4075.29,4138.24,4075.29
448,26/04/2023,4055.99,4087.78,4089.67,4049.35
449,25/04/2023,4071.63,4126.43,4126.43,4071.38
450,24/04/2023,4137.04,4132.07,4142.41,4117.77
451,21/04/2023,4133.52,4132.14,4138.02,4113.86
452,20/04/2023,4129.79,4130.48,4148.57,4114.57
453,19/04/2023,4154.52,4139.33,4162.57,4134.49
454,18/04/2023,4154.87,4164.26,4169.48,4140.36
455,17/04/2023,4151.32,4137.17,4151.72,4123.18
456,14/04/2023,4137.64,4140.11,4163.19,4113.2
457,13/04/2023,4146.22,4100.04,4150.26,4099.4
458,12/04/2023,4091.95,4121.72,4134.37,4086.94
459,11/04/2023,4108.94,4110.29,4124.26,4102.61
460,10/04/2023,4109.11,4085.2,4109.5,4072.55
461,06/04/2023,4105.02,4081.15,4107.32,4069.84
462,05/04/2023,4090.38,4094.5,4099.69,4072.56
463,04/04/2023,4100.6,4128.03,4133.13,4086.87
464,03/04/2023,4124.51,4102.2,4127.66,4098.79
465,31/03/2023,4109.31,4056.18,4110.75,4056.18
466,30/03/2023,4050.83,4046.74,4057.85,4032.1
467,29/03/2023,4027.81,3999.53,4030.59,3999.53
468,28/03/2023,3971.27,3974.13,3979.2,3951.53
469,27/03/2023,3977.53,3982.93,4003.83,3970.49
470,24/03/2023,3970.99,3939.21,3972.74,3909.16
471,23/03/2023,3948.72,3959.21,4007.66,3919.05
472,22/03/2023,3936.97,4002.04,4039.49,3936.17
473,21/03/2023,4002.87,3975.89,4009.08,3971.19
474,20/03/2023,3951.57,3917.47,3956.62,3916.89
475,17/03/2023,3916.64,3958.69,3958.91,3901.27
476,16/03/2023,3960.28,3878.93,3964.46,3864.11
477,15/03/2023,3891.93,3876.74,3894.26,3838.24
478,14/03/2023,3919.29,3894.01,3937.29,3873.63
479,13/03/2023,3855.76,3835.12,3905.05,3808.86
480,10/03/2023,3861.59,3912.77,3934.05,3846.32
481,09/03/2023,3918.32,3998.66,4017.81,3908.7
482,08/03/2023,3992.01,3987.55,4000.41,3969.76
483,07/03/2023,3986.37,4048.26,4050.0,3980.31
484,06/03/2023,4048.42,4055.15,4078.49,4044.61
485,03/03/2023,4045.64,3998.02,4048.29,3995.17
486,02/03/2023,3981.35,3938.68,3990.84,3928.16
487,01/03/2023,3951.39,3963.34,3971.73,3939.05
488,28/02/2023,3970.15,3977.19,3997.5,3968.98
489,27/02/2023,3982.24,3992.36,4018.05,3973.55
490,24/02/2023,3970.04,3973.24,3978.25,3943.08
491,23/02/2023,4012.32,4018.6,4028.3,3969.19
492,22/02/2023,3991.05,4001.83,4017.37,3976.9
493,21/02/2023,3997.34,4052.35,4052.35,3995.19
494,17/02/2023,4079.09,4077.39,4081.51,4047.95
495,16/02/2023,4090.41,4114.75,4136.54,4089.49
496,15/02/2023,4147.6,4119.5,4148.11,4103.98
497,14/02/2023,4136.13,4126.7,4159.77,4095.01
498,13/02/2023,4137.29,4096.62,4138.9,4092.67
499,10/02/2023,4090.46,4068.92,4094.36,4060.79
500,09/02/2023,4081.5,4144.25,4156.23,4069.67
501,08/02/2023,4117.86,4153.47,4156.85,4111.67
502,07/02/2023,4164.0,4105.35,4176.54,4088.39
503,06/02/2023,4111.08,4119.57,4124.63,4093.38
504,03/02/2023,4136.48,4136.69,4182.36,4123.36
505,02/02/2023,4179.76,4158.68,4195.44,4141.88
506,01/02/2023,4119.21,4070.07,4148.95,4037.2
507,31/01/2023,4076.6,4020.85,4077.16,4020.44
508,30/01/2023,4017.77,4049.27,4063.85,4015.55
509,27/01/2023,4070.56,4053.72,4094.21,4048.7
510,26/01/2023,4060.43,4036.08,4061.57,4013.29
511,25/01/2023,4016.22,3982.71,4019.55,3949.06
512,24/01/2023,4016.95,4001.74,4023.92,3989.79
513,23/01/2023,4019.81,3978.14,4039.31,3971.64
514,20/01/2023,3972.61,3909.04,3972.96,3897.86
515,19/01/2023,3898.85,3911.84,3922.94,3885.54
516,18/01/2023,3928.86,4002.25,4014.16,3926.59
517,17/01/2023,3990.97,3999.28,4015.39,3984.57
518,13/01/2023,3999.09,3960.6,4003.95,3947.67
519,12/01/2023,3983.17,3977.57,3997.76,3937.56
520,11/01/2023,3969.61,3932.35,3970.07,3928.54
521,10/01/2023,3919.25,3888.57,3919.83,3877.29
522,09/01/2023,3892.09,3910.82,3950.57,3890.42
523,06/01/2023,3895.08,3823.37,3906.19,3809.56
524,05/01/2023,3808.1,3839.74,3839.74,3802.42
525,04/01/2023,3852.97,3840.36,3873.16,3815.77
526,03/01/2023,3824.14,3853.29,3878.46,3794.33
527,30/12/2022,3839.5,3829.06,3839.85,3800.34
528,29/12/2022,3849.28,3805.45,3858.19,3805.45
529,28/12/2022,3783.22,3829.56,3848.32,3780.78
530,27/12/2022,3829.25,3843.34,3846.65,3813.22
531,23/12/2022,3844.82,3815.11,3845.8,3797.01
532,22/12/2022,3822.39,3853.26,3853.26,3764.49
533,21/12/2022,3878.44,3839.49,3889.82,3839.49
534,20/12/2022,3821.62,3810.47,3838.24,3795.62
535,19/12/2022,3817.66,3853.79,3854.86,3800.04
536,16/12/2022,3852.36,3890.91,3890.91,3827.91
537,15/12/2022,3895.75,3958.37,3958.37,3879.45
538,14/12/2022,3995.32,4015.54,4053.76,3965.65
539,13/12/2022,4019.65,4069.38,4100.96,3993.03
540,12/12/2022,3990.56,3939.29,3990.71,3935.3
541,09/12/2022,3934.38,3954.17,3977.02,3933.04
542,08/12/2022,3963.51,3947.79,3974.19,3935.83
543,07/12/2022,3933.92,3933.28,3957.57,3922.68
544,06/12/2022,3941.26,3996.63,4001.51,3918.39
545,05/12/2022,3998.84,4052.02,4052.45,3984.49
546,02/12/2022,4071.7,4040.17,4080.48,4026.63
547,01/12/2022,4076.57,4087.14,4100.51,4050.87
548,30/11/2022,4080.11,3957.18,4080.11,3938.58
549,29/11/2022,3957.63,3964.19,3976.77,3937.65
550,28/11/2022,3963.94,4005.36,4012.27,3955.77
551,25/11/2022,4026.12,4023.34,4034.02,4020.76
552,23/11/2022,4027.26,4000.3,4033.78,3998.66
553,22/11/2022,4003.58,3965.51,4005.88,3956.88
554,21/11/2022,3949.94,3956.23,3962.0,3933.34
555,18/11/2022,3965.34,3966.39,3979.89,3935.98
556,17/11/2022,3946.56,3919.26,3954.33,3906.54
557,16/11/2022,3958.79,3976.82,3983.09,3954.34
558,15/11/2022,3991.73,4006.41,4028.84,3953.17
559,14/11/2022,3957.25,3977.97,4008.97,3956.4
560,11/11/2022,3992.93,3963.72,4001.48,3944.82
561,10/11/2022,3956.37,3859.89,3958.33,3859.89
562,09/11/2022,3748.57,3810.94,3818.2,3744.22
563,08/11/2022,3828.11,3817.02,3859.4,3786.28
564,07/11/2022,3806.8,3780.71,3813.95,3764.7
565,04/11/2022,3770.55,3766.98,3796.34,3708.84
566,03/11/2022,3719.89,3733.25,3750.59,3698.15
567,02/11/2022,3759.69,3852.9,3894.44,3758.68
568,01/11/2022,3856.1,3901.79,3911.79,3843.8
569,31/10/2022,3871.98,3881.85,3893.73,3863.18
570,28/10/2022,3901.06,3808.26,3905.42,3808.26
571,27/10/2022,3807.3,3834.69,3859.95,3803.79
572,26/10/2022,3830.6,3825.97,3886.15,3824.07
573,25/10/2022,3859.11,3799.44,3862.85,3799.44
