ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-22,5337.699186934643,5119.110672815257,5399.0690043365485,5337.699186934643,5337.699186934643,-76.47246774358818,-76.47246774358818,-76.47246774358818,-60.93602188213529,-60.93602188213529,-60.93602188213529,-15.536445861452906,-15.536445861452906,-15.536445861452906,0.0,0.0,0.0,5261.226719191055
2024-05-23,5341.040779963844,5123.454181291706,5397.9313345693345,5341.040779963844,5341.040779963844,-73.59040383363303,-73.59040383363303,-73.59040383363303,-62.37223254155013,-62.37223254155013,-62.37223254155013,-11.218171292082896,-11.218171292082896,-11.218171292082896,0.0,0.0,0.0,5267.450376130211
2024-05-24,5344.3823729930455,5138.402660650136,5420.718360812803,5344.3823729930455,5344.3823729930455,-68.60125294450839,-68.60125294450839,-68.60125294450839,-61.716949607501974,-61.716949607501974,-61.716949607501974,-6.884303337006405,-6.884303337006405,-6.884303337006405,0.0,0.0,0.0,5275.781120048537
2024-05-28,5357.748745109849,5168.533127306681,5441.98950772446,5357.748745109849,5357.748745109849,-53.58965408383239,-53.58965408383239,-53.58965408383239,-63.05619659710578,-63.05619659710578,-63.05619659710578,9.466542513273394,9.466542513273394,9.466542513273394,0.0,0.0,0.0,5304.1590910260165
2024-05-29,5361.09033813905,5177.869051380139,5443.642567678705,5361.09033813905,5361.09033813905,-47.89753465738158,-47.89753465738158,-47.89753465738158,-60.93602188213558,-60.93602188213558,-60.93602188213558,13.038487224753993,13.038487224753993,13.038487224753993,0.0,0.0,0.0,5313.192803481668
2024-05-30,5364.43193116825,5190.873918542788,5453.998500372047,5364.43193116825,5364.43193116825,-46.06452710467205,-46.06452710467205,-46.06452710467205,-62.372232541612185,-62.372232541612185,-62.372232541612185,16.307705436940125,16.307705436940125,16.307705436940125,0.0,0.0,0.0,5318.367404063578
2024-05-31,5367.7735241974515,5175.513185077127,5460.475114886673,5367.7735241974515,5367.7735241974515,-42.48272434939595,-42.48272434939595,-42.48272434939595,-61.71694960750459,-61.71694960750459,-61.71694960750459,19.234225258108626,19.234225258108626,19.234225258108626,0.0,0.0,0.0,5325.290799848056
2024-06-03,5377.798303285054,5202.520333258542,5479.902895824879,5377.798303285054,5377.798303285054,-36.95253786132563,-36.95253786132563,-36.95253786132563,-62.60519518859485,-62.60519518859485,-62.60519518859485,25.652657327269228,25.652657327269228,25.652657327269228,0.0,0.0,0.0,5340.845765423729
2024-06-04,5381.139896314255,5210.75209924377,5483.641431774108,5381.139896314255,5381.139896314255,-36.116619612651235,-36.116619612651235,-36.116619612651235,-63.05619659695925,-63.05619659695925,-63.05619659695925,26.939576984308005,26.939576984308005,26.939576984308005,0.0,0.0,0.0,5345.023276701603
2024-06-05,5384.481489343456,5218.738327832313,5501.370720004043,5384.481489343456,5384.481489343456,-33.14877434817594,-33.14877434817594,-33.14877434817594,-60.93602188213418,-60.93602188213418,-60.93602188213418,27.787247533958244,27.787247533958244,27.787247533958244,0.0,0.0,0.0,5351.33271499528
2024-06-06,5387.823082372657,5214.944735790003,5486.147727979263,5387.823082372657,5387.823082372657,-34.17182326042883,-34.17182326042883,-34.17182326042883,-62.37223254167422,-62.37223254167422,-62.37223254167422,28.200409281245395,28.200409281245395,28.200409281245395,0.0,0.0,0.0,5353.651259112228
2024-06-07,5391.1646754018575,5211.123992696759,5494.713659896825,5391.1646754018575,5391.1646754018575,-33.52465069195747,-33.52465069195747,-33.52465069195747,-61.71694960799471,-61.71694960799471,-61.71694960799471,28.192298916037227,28.192298916037227,28.192298916037227,0.0,0.0,0.0,5357.6400247099
